NAME,YYMMDD,HOUR,Wind_Speed,ID,DELV24,PER,SHRD,POT,PC2
FABI,30829,0,45,AL102003,20,10,13.3,-75,-81
FABI,30829,6,50,AL102003,20,10,8.8,-69,-93
FABI,30829,12,50,AL102003,35,5,9,-66,-40
FABI,30829,18,60,AL102003,40,10,5.8,-50,-102
FABI,30830,0,65,AL102003,45,15,5.4,-45,-115
FABI,30830,6,70,AL102003,40,10,7.4,-43,-115
FABI,30830,12,85,AL102003,25,20,4,-31,-99
FABI,30830,18,100,AL102003,15,30,10.1,-17,-114
FABI,30831,0,110,AL102003,10,25,10.4,-9,-100
FABI,30831,6,110,AL102003,10,10,13.5,-12,-78
FABI,30831,12,110,AL102003,10,0,11.1,-13,-102
FABI,30831,18,115,AL102003,10,5,12.7,-2,-123
FABI,30901,0,120,AL102003,5,10,13.7,5,-107
FABI,30901,6,120,AL102003,0,5,14.9,5,-85
FABI,30901,12,120,AL102003,0,0,7.7,-3,-104
FABI,30901,18,125,AL102003,-5,5,9.2,2,-115
FABI,30902,0,125,AL102003,-10,5,17.8,1,-68
FABI,30902,6,120,AL102003,-10,-5,15.8,-10,-80
FABI,30902,12,120,AL102003,-10,-5,15.3,-11,-117
FABI,30902,18,120,AL102003,-10,0,13.2,-13,-143
FABI,30903,0,115,AL102003,0,-5,12.6,-19,-86
FABI,30903,6,110,AL102003,-5,-10,11.8,-20,-72
FABI,30903,12,110,AL102003,-5,-5,12.2,-26,-98
FABI,30903,18,110,AL102003,0,0,13.2,-26,-121
FABI,30904,0,115,AL102003,0,5,9.4,-20,-72
FABI,30904,6,105,AL102003,0,-5,5.3,-30,-29
FABI,30904,12,105,AL102003,0,-10,10.7,-38,-84
FABI,30904,18,110,AL102003,-5,5,15,-33,-130
FABI,30905,0,115,AL102003,-15,10,13.6,-25,-73
FABI,30905,6,105,AL102003,-5,-5,11.9,-31,-77
FABI,30905,12,105,AL102003,-5,-10,9.6,-30,-118
FABI,30905,18,105,AL102003,-5,0,11.4,-18,-124
FABI,30906,0,100,AL102003,-10,-5,7.4,-16,-58
FABI,30906,6,100,AL102003,-15,-5,11.3,-15,-45
FABI,30906,12,100,AL102003,-20,0,14.1,-16,-89
FABI,30906,18,100,AL102003,-25,0,15.5,-10,-99
FABI,30907,0,90,AL102003,-20,-10,27.8,-18,-123
FABI,30907,6,85,AL102003,-15,-15,20.6,-8,-129
FABI,30907,12,80,AL102003,-15,-10,22,12,-94
FABI,30907,18,75,AL102003,9999,-10,18.4,62,-31
FABI,30908,0,70,AL102003,9999,-10,25.5,70,9
FABI,30908,6,70,AL102003,9999,-5,28.5,70,71
FABI,30908,12,65,AL102003,9999,-5,34.6,65,67
GRAC,30830,12,30,AL112003,5,9999,9.5,-132,-47
GRAC,30830,18,35,AL112003,-5,9999,6,-117,-109
GRAC,30831,0,35,AL112003,-10,5,6.1,-105,-9
GRAC,30831,6,35,AL112003,-15,0,5.2,-109,97
GRAC,30831,12,35,AL112003,-15,9999,4.7,-126,-9
GRAC,30831,18,30,AL112003,-10,9999,10.3,-117,-2
GRAC,30901,0,25,AL112003,-10,9999,6.8,-107,38
GRAC,30901,6,20,AL112003,-5,9999,6.5,-100,78
GRAC,30901,12,20,AL112003,9999,9999,7.7,-69,65
GRAC,30901,18,20,AL112003,9999,9999,14.9,-56,15
GRAC,30902,0,15,AL112003,9999,9999,15.1,-53,45
GRAC,30902,6,15,AL112003,9999,9999,18.5,-50,9999
HENR,30903,18,25,AL122003,5,9999,14.2,-116,71
HENR,30904,0,25,AL122003,5,9999,19.9,-112,186
HENR,30904,6,25,AL122003,10,0,18.9,-120,129
HENR,30904,12,30,AL122003,10,5,19.1,-122,37
HENR,30904,18,30,AL122003,20,5,17.4,-114,-18
HENR,30905,0,30,AL122003,0,0,19.7,-115,35
HENR,30905,6,35,AL122003,-5,5,21.9,-117,55
HENR,30905,12,40,AL122003,-15,10,20.3,-118,-9
HENR,30905,18,50,AL122003,-25,15,26.7,-95,-40
HENR,30906,0,30,AL122003,0,-10,27.4,-118,149
HENR,30906,6,30,AL122003,0,-20,24.6,-120,218
HENR,30906,12,25,AL122003,5,9999,22.6,-123,86
HENR,30906,18,25,AL122003,5,9999,21.3,-116,23
HENR,30907,0,30,AL122003,0,9999,29.6,-107,50
HENR,30907,6,30,AL122003,0,5,32.7,-93,139
HENR,30907,12,30,AL122003,0,0,24.6,-93,148
HENR,30907,18,30,AL122003,9999,0,28.7,-107,123
HENR,30908,0,30,AL122003,9999,0,33.3,-119,141
HENR,30908,6,30,AL122003,9999,0,30.3,-98,159
HENR,30908,12,30,AL122003,9999,0,32.6,-99,184
ISAB,30906,0,30,AL132003,25,9999,8.1,-101,-26
ISAB,30906,6,35,AL132003,25,9999,12.6,-98,-101
ISAB,30906,12,40,AL132003,25,10,11.9,-94,-80
ISAB,30906,18,45,AL132003,25,10,11.9,-88,-118
ISAB,30907,0,55,AL132003,25,15,7.7,-76,-101
ISAB,30907,6,60,AL132003,35,15,7.8,-71,-103
ISAB,30907,12,65,AL132003,45,10,5.3,-61,-78
ISAB,30907,18,70,AL132003,40,10,5,-54,-98
ISAB,30908,0,80,AL132003,35,15,2.9,-43,-90
ISAB,30908,6,95,AL132003,20,25,1.7,-26,-118
ISAB,30908,12,110,AL132003,5,30,12.6,-6,-98
ISAB,30908,18,110,AL132003,5,15,11.1,-2,-93
ISAB,30909,0,115,AL132003,-5,5,8.3,0,-112
ISAB,30909,6,115,AL132003,-5,5,5.6,-2,-121
ISAB,30909,12,115,AL132003,0,0,8.7,-2,-108
ISAB,30909,18,115,AL132003,5,0,4.4,-4,-130
ISAB,30910,0,110,AL132003,15,-5,4,-12,-126
ISAB,30910,6,110,AL132003,15,-5,5,-18,-128
ISAB,30910,12,115,AL132003,20,5,3.6,-18,-130
ISAB,30910,18,120,AL132003,25,10,8.3,-10,-132
ISAB,30911,0,125,AL132003,15,10,8.7,-6,-114
ISAB,30911,6,125,AL132003,15,5,5.3,-9,-84
ISAB,30911,12,135,AL132003,5,10,2.1,1,-91
ISAB,30911,18,145,AL132003,-5,20,7.7,15,-125
ISAB,30912,0,140,AL132003,-5,5,8.6,10,-115
ISAB,30912,6,140,AL132003,-10,-5,7.6,10,-100
ISAB,30912,12,140,AL132003,-5,0,5.7,10,-76
ISAB,30912,18,140,AL132003,0,0,15.9,13,-83
ISAB,30913,0,135,AL132003,0,-5,30.1,10,-58
ISAB,30913,6,130,AL132003,5,-10,7.8,1,-69
ISAB,30913,12,135,AL132003,0,0,7.8,4,-84
ISAB,30913,18,140,AL132003,0,10,10.2,16,-76
ISAB,30914,0,135,AL132003,-5,0,5.3,17,-47
ISAB,30914,6,135,AL132003,-10,-5,6.4,15,-54
ISAB,30914,12,135,AL132003,-15,0,4.3,10,-71
ISAB,30914,18,140,AL132003,-25,5,0.9,17,-59
ISAB,30915,0,130,AL132003,-25,-5,3.7,6,-38
ISAB,30915,6,125,AL132003,-25,-15,8.7,0,-75
ISAB,30915,12,120,AL132003,-25,-10,12.5,-9,-62
ISAB,30915,18,115,AL132003,-20,-10,12.5,-11,-87
ISAB,30916,0,105,AL132003,-10,-15,11.9,-18,-72
ISAB,30916,6,100,AL132003,-5,-15,17.2,-26,-12
ISAB,30916,12,95,AL132003,-5,-10,13.5,-36,-60
ISAB,30916,18,95,AL132003,-5,-5,13.8,-37,-72
ISAB,30917,0,95,AL132003,-5,0,15.3,-36,-51
ISAB,30917,6,95,AL132003,-5,0,18.5,-36,-36
ISAB,30917,12,90,AL132003,0,-5,16.9,-48,-64
ISAB,30917,18,90,AL132003,-5,-5,16.9,-43,-82
ISAB,30918,0,90,AL132003,-25,0,12.2,-42,-44
ISAB,30918,6,90,AL132003,-40,0,27.8,-38,-52
ISAB,30918,12,90,AL132003,9999,0,19,-15,-58
ISAB,30918,18,85,AL132003,9999,-5,20.4,18,-64
ISAB,30919,0,65,AL132003,9999,9999,25,27,-3
ISAB,30919,6,50,AL132003,9999,9999,16.2,20,-8
TD14,30908,6,25,AL142003,0,9999,5.4,-112,9999
TD14,30908,12,25,AL142003,5,9999,4,-107,9999
TD14,30908,18,25,AL142003,5,0,5.1,-102,9999
TD14,30909,0,25,AL142003,0,0,4.4,-105,9999
TD14,30909,6,25,AL142003,0,0,2,-107,9999
TD14,30909,12,30,AL142003,-5,5,1.3,-106,9999
TD14,30909,18,30,AL142003,9999,5,6.7,-109,9999
TD14,30910,0,25,AL142003,9999,-5,7.3,-114,9999
TD14,30910,6,25,AL142003,9999,-5,7.7,-113,9999
TD14,30910,12,25,AL142003,9999,0,7.6,-104,9999
JUAN,30924,12,25,AL152003,20,9999,24.6,-115,-46
JUAN,30924,18,30,AL152003,20,9999,20.5,-111,19
JUAN,30925,0,35,AL152003,20,10,23.8,-106,9999
JUAN,30925,6,40,AL152003,20,10,17.8,-103,148
JUAN,30925,12,45,AL152003,20,10,11.4,-103,131
JUAN,30925,18,50,AL152003,20,10,17.8,-86,5
JUAN,30926,0,55,AL152003,20,10,14.7,-77,64
JUAN,30926,6,60,AL152003,15,10,17.1,-72,112
JUAN,30926,12,65,AL152003,10,10,15.4,-52,66
JUAN,30926,18,70,AL152003,20,10,11.8,-40,28
JUAN,30927,0,75,AL152003,15,10,17.4,-38,32
JUAN,30927,6,75,AL152003,15,5,19.1,-40,-7
JUAN,30927,12,75,AL152003,15,0,14.8,-44,-25
JUAN,30927,18,90,AL152003,0,15,15.3,-37,9
JUAN,30928,0,90,AL152003,-5,15,13.6,-26,48
JUAN,30928,6,90,AL152003,-25,0,12,-28,-9
JUAN,30928,12,90,AL152003,-45,0,8.5,-20,-18
JUAN,30928,18,90,AL152003,9999,0,15.6,23,-5
JUAN,30929,0,85,AL152003,9999,-5,16.4,85,-2
JUAN,30929,6,65,AL152003,9999,9999,17.6,65,33
JUAN,30929,12,45,AL152003,9999,9999,23.9,45,9999
KATE,30925,18,30,AL162003,0,9999,2.7,-106,-12
KATE,30926,0,30,AL162003,0,9999,4.5,-102,-75
KATE,30926,6,30,AL162003,0,0,1.2,-100,-130
KATE,30926,12,30,AL162003,0,0,7.1,-92,-63
KATE,30926,18,30,AL162003,5,0,14.2,-86,-3
KATE,30927,0,30,AL162003,15,0,12.9,-87,30
KATE,30927,6,30,AL162003,20,0,14.1,-90,90
KATE,30927,12,30,AL162003,20,0,16,-92,145
KATE,30927,18,35,AL162003,15,5,12.2,-90,28
KATE,30928,0,45,AL162003,5,15,17.4,-85,23
KATE,30928,6,50,AL162003,5,15,19.7,-87,-38
KATE,30928,12,50,AL162003,5,5,20,-87,-6
KATE,30928,18,50,AL162003,15,0,23,-85,-29
KATE,30929,0,50,AL162003,15,0,28.1,-88,8
KATE,30929,6,55,AL162003,0,5,31,-86,-10
KATE,30929,12,55,AL162003,0,5,36.6,-85,-36
KATE,30929,18,65,AL162003,-15,10,30.9,-71,-1
KATE,30930,0,65,AL162003,-15,10,35.4,-67,81
KATE,30930,6,55,AL162003,-5,-10,33.7,-75,57
KATE,30930,12,55,AL162003,0,-10,28.3,-62,24
KATE,30930,18,50,AL162003,15,-5,24.9,-61,38
KATE,31001,0,50,AL162003,15,-5,15,-63,55
KATE,31001,6,50,AL162003,25,0,14.9,-65,43
KATE,31001,12,55,AL162003,20,5,10.6,-72,30
KATE,31001,18,65,AL162003,15,15,9.6,-68,33
KATE,31002,0,65,AL162003,15,10,12.6,-71,24
KATE,31002,6,75,AL162003,15,10,14.8,-67,27
KATE,31002,12,75,AL162003,15,10,6.1,-66,23
KATE,31002,18,80,AL162003,20,5,7,-64,17
KATE,31003,0,80,AL162003,20,5,5.9,-65,16
KATE,31003,6,90,AL162003,10,10,3.6,-58,1
KATE,31003,12,90,AL162003,15,10,6.2,-56,13
KATE,31003,18,100,AL162003,10,10,6.3,-42,-5
KATE,31004,0,100,AL162003,0,10,10.3,-31,35
KATE,31004,6,100,AL162003,-5,0,20.4,-31,7
KATE,31004,12,105,AL162003,-15,5,15.1,-24,27
KATE,31004,18,110,AL162003,-25,10,15.8,-16,-7
KATE,31005,0,100,AL162003,-20,-5,19.8,-26,-2
KATE,31005,6,95,AL162003,-15,-15,29.5,-32,12
KATE,31005,12,90,AL162003,-15,-10,22.9,-35,-5
KATE,31005,18,85,AL162003,-15,-10,23.4,-35,-35
KATE,31006,0,80,AL162003,-15,-10,22.8,-37,-22
KATE,31006,6,80,AL162003,-20,-5,23.5,-31,-62
KATE,31006,12,75,AL162003,-15,-5,21.6,-22,-83
KATE,31006,18,70,AL162003,-10,-10,21.7,-22,-19
KATE,31007,0,65,AL162003,9999,-10,21.7,-33,59
KATE,31007,6,60,AL162003,9999,-10,14.2,-11,13
KATE,31007,12,60,AL162003,9999,-5,29.4,53,-32
KATE,31007,18,60,AL162003,9999,0,28.7,60,55
LARR,31001,18,45,AL172003,5,9999,6.5,-125,-71
LARR,31002,0,45,AL172003,10,9999,7.3,-125,-99
LARR,31002,6,45,AL172003,5,0,9,-129,-51
LARR,31002,12,45,AL172003,5,0,12.5,-116,14
LARR,31002,18,50,AL172003,0,5,14.6,-123,-22
LARR,31003,0,55,AL172003,-5,10,21.1,-116,-44
LARR,31003,6,50,AL172003,0,0,22,-122,55
LARR,31003,12,50,AL172003,0,-5,20.8,-126,-12
LARR,31003,18,50,AL172003,0,0,22.2,-113,-64
LARR,31004,0,50,AL172003,0,0,17.2,-93,-31
LARR,31004,6,50,AL172003,0,0,16.1,-99,-34
LARR,31004,12,50,AL172003,0,0,16.7,-104,3
LARR,31004,18,50,AL172003,-10,0,13.5,-89,-4
LARR,31005,0,50,AL172003,-15,0,15.9,-87,16
LARR,31005,6,50,AL172003,-25,0,18.9,-98,-56
LARR,31005,12,50,AL172003,9999,0,16.5,-105,-57
LARR,31005,18,40,AL172003,9999,-10,24.5,-101,70
LARR,31006,0,35,AL172003,9999,9999,14.6,-102,77
LARR,31006,6,25,AL172003,9999,9999,9.6,-121,-19
MIND,31010,18,40,AL182003,-5,9999,14.9,-100,-43
MIND,31011,0,40,AL182003,-5,9999,22.9,-103,-15
MIND,31011,6,40,AL182003,-10,0,19.3,-106,86
MIND,31011,12,35,AL182003,-5,-5,28.1,-113,79
MIND,31011,18,35,AL182003,-5,-5,18.6,-107,113
MIND,31012,0,35,AL182003,-5,0,27.8,-109,21
MIND,31012,6,30,AL182003,0,-5,29.5,-115,141
MIND,31012,12,30,AL182003,0,-5,34.2,-112,190
MIND,31012,18,30,AL182003,0,0,20,-107,157
MIND,31013,0,30,AL182003,-5,0,27.4,-106,177
MIND,31013,6,30,AL182003,9999,0,24.3,-106,184
MIND,31013,12,30,AL182003,9999,0,24.3,-107,173
MIND,31013,18,30,AL182003,9999,0,22,-108,162
MIND,31014,0,25,AL182003,9999,-5,21,-115,228
NICH,31013,0,25,AL192003,5,9999,5.3,-123,-94
NICH,31013,6,25,AL192003,5,9999,2,-126,-17
NICH,31013,12,25,AL192003,5,0,5.4,-126,62
NICH,31013,18,30,AL192003,5,5,7,-118,38
NICH,31014,0,30,AL192003,10,5,6.7,-117,2
NICH,31014,6,30,AL192003,15,0,7.6,-116,-5
NICH,31014,12,30,AL192003,15,0,7.2,-116,-43
NICH,31014,18,35,AL192003,10,5,3.2,-112,-78
NICH,31015,0,40,AL192003,5,10,6.4,-109,-90
NICH,31015,6,45,AL192003,0,10,8.5,-105,-103
NICH,31015,12,45,AL192003,5,5,10.5,-102,-88
NICH,31015,18,45,AL192003,10,0,11.2,-101,-50
NICH,31016,0,45,AL192003,10,0,13.6,-99,-8
NICH,31016,6,45,AL192003,10,0,18.2,-100,-60
NICH,31016,12,50,AL192003,10,5,20.2,-94,-101
NICH,31016,18,55,AL192003,0,10,17.8,-87,-111
NICH,31017,0,55,AL192003,0,5,20.6,-84,-43
NICH,31017,6,55,AL192003,0,0,24.4,-84,-74
NICH,31017,12,60,AL192003,-5,5,18.3,-80,-80
NICH,31017,18,55,AL192003,-5,0,20.2,-83,-51
NICH,31018,0,55,AL192003,-5,-5,24.6,-85,-61
NICH,31018,6,55,AL192003,-5,0,26.7,-87,10
NICH,31018,12,55,AL192003,-5,0,27.5,-86,32
NICH,31018,18,50,AL192003,-5,-5,22.8,-89,2
NICH,31019,0,50,AL192003,-5,-5,24.9,-89,-33
NICH,31019,6,50,AL192003,-5,0,27.2,-91,-92
NICH,31019,12,50,AL192003,-10,0,27.4,-92,-77
NICH,31019,18,45,AL192003,-10,-5,18.9,-95,29
NICH,31020,0,45,AL192003,-10,-5,22.5,-94,76
NICH,31020,6,45,AL192003,-5,0,20.5,-97,95
NICH,31020,12,40,AL192003,5,-5,24.4,-102,70
NICH,31020,18,35,AL192003,10,-10,21.4,-105,191
NICH,31021,0,35,AL192003,5,-5,23.4,-105,58
NICH,31021,6,40,AL192003,-5,5,20.5,-104,50
NICH,31021,12,45,AL192003,-10,10,22.3,-100,-9
NICH,31021,18,45,AL192003,-10,5,21.8,-100,56
NICH,31022,0,40,AL192003,-5,-5,21.8,-106,137
NICH,31022,6,35,AL192003,-5,-10,34.3,-114,194
NICH,31022,12,35,AL192003,-5,-5,44.7,-116,224
NICH,31022,18,35,AL192003,-5,0,50.6,-115,187
NICH,31023,0,35,AL192003,9999,0,50.6,-114,124
NICH,31023,6,30,AL192003,9999,-5,44,-123,216
NICH,31023,12,30,AL192003,9999,-5,35,-121,210
NICH,31023,18,30,AL192003,9999,0,29.6,-121,197
ODET,31204,12,30,AL202003,20,9999,11.8,-133,-97
ODET,31204,18,35,AL202003,15,9999,10.5,-121,-82
ODET,31205,0,45,AL202003,5,15,16,-115,-77
ODET,31205,6,50,AL202003,5,15,13.2,-110,-57
ODET,31205,12,50,AL202003,5,5,11.8,-108,-50
ODET,31205,18,50,AL202003,5,0,16.4,-99,-61
ODET,31206,0,50,AL202003,-5,0,14.3,-85,-66
ODET,31206,6,55,AL202003,-15,5,19,-82,-97
ODET,31206,12,55,AL202003,-15,5,21.9,-87,-50
ODET,31206,18,55,AL202003,9999,0,13.6,-80,-77
ODET,31207,0,45,AL202003,9999,-10,17.1,-89,-91
ODET,31207,6,40,AL202003,9999,9999,22.9,-95,-59
ODET,31207,12,40,AL202003,9999,9999,32.8,-94,54
PETE,31207,18,40,AL212003,0,9999,9.8,-74,118
PETE,31208,0,40,AL212003,0,9999,27.9,-78,132
PETE,31208,6,40,AL212003,0,0,28.2,-86,110
PETE,31208,12,40,AL212003,10,0,30.5,-87,122
PETE,31208,18,40,AL212003,20,0,30.4,-88,103
PETE,31209,0,40,AL212003,5,0,32.1,-82,123
PETE,31209,6,40,AL212003,-5,0,34.8,-83,97
PETE,31209,12,50,AL212003,-20,10,38.2,-71,88
PETE,31209,18,60,AL212003,-30,20,41.6,-56,77
PETE,31210,0,45,AL212003,-15,-5,58.8,-66,169
PETE,31210,6,35,AL212003,9999,-25,52.8,-72,209
PETE,31210,12,30,AL212003,9999,-15,46.5,-67,218
PETE,31210,18,30,AL212003,9999,-5,40.6,-60,188
PETE,31211,0,30,AL212003,9999,0,37.1,-54,124
ALEX,40731,18,25,AL012004,10,9999,18.9,-100,80
ALEX,40801,0,25,AL012004,10,9999,15.3,-93,147
ALEX,40801,6,25,AL012004,15,0,18.2,-103,170
ALEX,40801,12,30,AL012004,20,5,15.7,-102,119
ALEX,40801,18,35,AL012004,15,10,6.1,-83,83
ALEX,40802,0,35,AL012004,25,5,6.3,-80,14
ALEX,40802,6,40,AL012004,30,5,9.8,-87,-39
ALEX,40802,12,50,AL012004,35,15,13.9,-84,-79
ALEX,40802,18,50,AL012004,35,10,8.9,-71,-9
ALEX,40803,0,60,AL012004,20,10,21.7,-61,-59
ALEX,40803,6,70,AL012004,10,20,15.4,-60,-53
ALEX,40803,12,85,AL012004,0,25,14.9,-46,-70
ALEX,40803,18,85,AL012004,10,15,14.3,-26,-62
ALEX,40804,0,80,AL012004,25,-5,20,-20,-34
ALEX,40804,6,80,AL012004,25,-5,16.9,-18,-19
ALEX,40804,12,85,AL012004,15,5,3.3,-9,-57
ALEX,40804,18,95,AL012004,-5,15,2.3,6,-40
ALEX,40805,0,105,AL012004,-30,20,7.8,17,-4
ALEX,40805,6,105,AL012004,-40,10,6.5,14,11
ALEX,40805,12,100,AL012004,-50,-5,20.7,42,-16
ALEX,40805,18,90,AL012004,9999,-15,27.4,80,-21
ALEX,40806,0,75,AL012004,9999,-25,28.8,75,34
ALEX,40806,6,65,AL012004,9999,-25,36.6,65,94
ALEX,40806,12,50,AL012004,9999,-25,42.8,50,9999
BONN,40803,12,25,AL022004,5,9999,2.8,-116,-20
BONN,40803,18,25,AL022004,9999,9999,3.4,-110,-36
BONN,40804,0,30,AL022004,9999,5,7,-102,-55
BONN,40804,6,30,AL022004,9999,5,12.4,-106,-51
BONN,40804,12,30,AL022004,9999,0,12.1,-104,-71
BONN,40808,12,25,AL022004,10,9999,5.9,-132,87
BONN,40808,18,25,AL022004,15,9999,12.6,-127,39
BONN,40809,0,25,AL022004,20,0,9.3,-119,-24
BONN,40809,6,30,AL022004,15,5,8.4,-112,8
BONN,40809,12,35,AL022004,15,10,14.2,-110,74
BONN,40809,18,40,AL022004,5,10,15.2,-100,21
BONN,40810,0,45,AL022004,-5,10,8.3,-96,27
BONN,40810,6,45,AL022004,-5,5,9.2,-103,68
BONN,40810,12,50,AL022004,-5,5,18.1,-107,45
BONN,40810,18,45,AL022004,10,0,13,-107,99
BONN,40811,0,40,AL022004,10,-10,6.9,-109,116
BONN,40811,6,40,AL022004,5,-5,17.9,-113,94
BONN,40811,12,45,AL022004,0,5,20.4,-115,-33
BONN,40811,18,55,AL022004,-25,15,13.3,-96,-18
BONN,40812,0,50,AL022004,-25,5,15.9,-97,80
BONN,40812,6,45,AL022004,-20,-10,22.1,-109,145
BONN,40812,12,45,AL022004,-20,-5,19.5,-122,-15
BONN,40812,18,30,AL022004,-5,-15,34.7,-127,12
BONN,40813,0,25,AL022004,9999,9999,43.9,-101,66
BONN,40813,6,25,AL022004,9999,9999,42.1,-103,83
BONN,40813,12,25,AL022004,9999,9999,40.7,-85,57
BONN,40813,18,25,AL022004,9999,9999,44.5,-57,9999
CHAR,40809,12,30,AL032004,10,9999,5.4,-115,-100
CHAR,40809,18,30,AL032004,15,9999,9.7,-101,-69
CHAR,40810,0,30,AL032004,25,0,5.7,-95,-22
CHAR,40810,6,35,AL032004,20,5,10.7,-99,-7
CHAR,40810,12,40,AL032004,20,10,12,-97,-9
CHAR,40810,18,45,AL032004,20,10,3.8,-76,-35
CHAR,40811,0,55,AL032004,10,15,5.1,-59,-70
CHAR,40811,6,55,AL032004,20,10,10.7,-70,-45
CHAR,40811,12,60,AL032004,20,5,12.3,-70,-83
CHAR,40811,18,65,AL032004,25,10,14.8,-61,-72
CHAR,40812,0,65,AL032004,25,5,13.8,-60,-72
CHAR,40812,6,75,AL032004,30,10,9.3,-56,-93
CHAR,40812,12,80,AL032004,15,15,8.8,-61,-74
CHAR,40812,18,90,AL032004,35,15,2.9,-51,-92
CHAR,40813,0,90,AL032004,-15,10,8.9,-51,-60
CHAR,40813,6,105,AL032004,-30,15,6.9,-38,-38
CHAR,40813,12,95,AL032004,-30,5,5.8,-52,4
CHAR,40813,18,125,AL032004,-65,20,5.1,-26,-53
CHAR,40814,0,75,AL032004,9999,9999,12.3,-74,-71
CHAR,40814,6,75,AL032004,9999,9999,22.5,-49,19
CHAR,40814,12,65,AL032004,9999,9999,36.4,-47,-10
CHAR,40814,18,60,AL032004,9999,9999,45.2,-55,13
DANI,40813,12,30,AL042004,15,9999,13.4,-95,-9
DANI,40813,18,30,AL042004,25,9999,17.7,-96,0
DANI,40814,0,35,AL042004,30,5,17,-106,-15
DANI,40814,6,40,AL042004,35,10,17.4,-105,-1
DANI,40814,12,45,AL042004,35,10,14.2,-93,-6
DANI,40814,18,55,AL042004,30,15,16.2,-79,-82
DANI,40815,0,65,AL042004,25,20,10.8,-65,-77
DANI,40815,6,75,AL042004,15,20,11.9,-50,-78
DANI,40815,12,80,AL042004,10,15,10.5,-20,-75
DANI,40815,18,85,AL042004,10,10,7.8,-13,-63
DANI,40816,0,90,AL042004,5,10,4.7,-23,-33
DANI,40816,6,90,AL042004,0,5,9,-23,-26
DANI,40816,12,90,AL042004,0,0,15.9,-20,-46
DANI,40816,18,95,AL042004,-10,5,16.1,-15,-76
DANI,40817,0,95,AL042004,-20,5,23.8,-18,-52
DANI,40817,6,90,AL042004,-25,-5,28.4,-28,-51
DANI,40817,12,90,AL042004,-35,-5,31.3,-30,-37
DANI,40817,18,85,AL042004,-40,-5,30.2,-36,-21
DANI,40818,0,75,AL042004,-35,-15,42.4,-54,27
DANI,40818,6,65,AL042004,-25,-20,37.8,-70,81
DANI,40818,12,55,AL042004,-20,-20,36.6,-80,154
DANI,40818,18,45,AL042004,-10,-20,41,-84,167
DANI,40819,0,40,AL042004,-5,-15,42.3,-72,191
DANI,40819,6,40,AL042004,-5,-5,45.8,-74,186
DANI,40819,12,35,AL042004,0,-5,40.3,-77,195
DANI,40819,18,35,AL042004,-5,-5,42.7,-85,184
DANI,40820,0,35,AL042004,-5,0,38.7,-75,226
DANI,40820,6,35,AL042004,-5,0,38.4,-77,179
DANI,40820,12,35,AL042004,-10,0,26.4,-76,169
DANI,40820,18,30,AL042004,9999,-5,29.6,-93,196
DANI,40821,0,30,AL042004,9999,-5,17.6,-84,193
DANI,40821,6,30,AL042004,9999,0,24.3,-93,206
DANI,40821,12,25,AL042004,9999,-5,20.4,-96,227
EARL,40813,18,30,AL052004,5,9999,7.7,-125,-51
EARL,40814,0,30,AL052004,5,9999,6.2,-130,-31
EARL,40814,6,30,AL052004,15,0,9.1,-128,-60
EARL,40814,12,30,AL052004,15,0,10.8,-122,-44
EARL,40814,18,35,AL052004,0,5,5.4,-111,-60
EARL,40815,0,35,AL052004,9999,5,5,-108,-19
EARL,40815,6,45,AL052004,9999,10,5.9,-101,-62
EARL,40815,12,45,AL052004,9999,10,6.1,-93,-126
EARL,40815,18,35,AL052004,9999,-10,2.1,-76,-71
FRAN,40825,0,25,AL062004,15,9999,11.1,-119,1
FRAN,40825,6,30,AL062004,15,9999,12.9,-114,-56
FRAN,40825,12,30,AL062004,25,5,12.6,-113,36
FRAN,40825,18,35,AL062004,30,5,9.9,-103,19
FRAN,40826,0,40,AL062004,30,10,7.6,-97,-19
FRAN,40826,6,45,AL062004,30,10,4.6,-91,-64
FRAN,40826,12,55,AL062004,35,15,5,-78,-86
FRAN,40826,18,65,AL062004,35,20,6.3,-66,-88
FRAN,40827,0,70,AL062004,30,15,1.7,-61,-71
FRAN,40827,6,75,AL062004,25,10,2,-56,-68
FRAN,40827,12,90,AL062004,15,20,3.4,-40,-62
FRAN,40827,18,100,AL062004,15,25,4.4,-27,-108
FRAN,40828,0,100,AL062004,15,10,4.7,-37,-73
FRAN,40828,6,100,AL062004,15,0,9.3,-39,-24
FRAN,40828,12,105,AL062004,10,5,4.5,-34,-60
FRAN,40828,18,115,AL062004,-5,15,0.5,-22,-89
FRAN,40829,0,115,AL062004,-10,10,8.2,-22,-43
FRAN,40829,6,115,AL062004,-15,0,9.3,-24,-18
FRAN,40829,12,115,AL062004,-15,0,14,-28,-41
FRAN,40829,18,110,AL062004,0,-5,12.6,-28,-64
FRAN,40830,0,105,AL062004,5,-10,10.3,-27,-44
FRAN,40830,6,100,AL062004,15,-10,10.5,-33,-39
FRAN,40830,12,100,AL062004,20,-5,9.5,-34,-96
FRAN,40830,18,110,AL062004,15,10,10.9,-24,-110
FRAN,40831,0,110,AL062004,10,10,6,-23,-72
FRAN,40831,6,115,AL062004,5,5,4,-21,-54
FRAN,40831,12,120,AL062004,0,10,9.7,-21,-87
FRAN,40831,18,125,AL062004,-5,10,7.7,-14,-113
