,NAME,ID,MONTH,YEAR,Wind_Speed,DELV24,PER,SHRD,POT,PC2
420,NICO,AL141998,11,1998,50,10,0,28.6,-75,57
421,NICO,AL141998,11,1998,45,20,-5,34.6,-77,98
422,NICO,AL141998,11,1998,45,20,-5,34.7,-75,28
423,NICO,AL141998,11,1998,55,10,10,29.9,-60,7
424,NICO,AL141998,11,1998,60,10,15,25.8,-51,-30
425,NICO,AL141998,11,1998,65,10,10,35.9,-40,-3
426,NICO,AL141998,11,1998,65,5,5,34.3,-37,-7
427,NICO,AL141998,11,1998,65,-5,0,20.3,-37,-21
428,NICO,AL141998,11,1998,70,9999,5,19.2,-33,-32
429,NICO,AL141998,12,1998,75,9999,10,21.4,-25,-49
430,NICO,AL141998,12,1998,70,9999,0,20.3,-24,-72
431,NICO,AL141998,12,1998,60,9999,-15,27.4,-16,36
432,ARLE,AL011999,6,1999,30,15,9999,13.9,-70,1
433,ARLE,AL011999,6,1999,30,20,9999,17.5,-83,91
434,ARLE,AL011999,6,1999,30,20,0,16.9,-82,81
435,ARLE,AL011999,6,1999,35,15,5,18.6,-76,67
436,ARLE,AL011999,6,1999,45,5,15,15.3,-62,46
437,ARLE,AL011999,6,1999,50,-5,15,18.6,-46,36
438,ARLE,AL011999,6,1999,50,-10,5,17,-49,15
439,ARLE,AL011999,6,1999,50,-10,0,16.8,-47,38
440,ARLE,AL011999,6,1999,50,-10,0,13.2,-45,57
441,ARLE,AL011999,6,1999,45,-5,-5,14.6,-50,100
442,ARLE,AL011999,6,1999,40,0,-10,15.7,-56,66
443,ARLE,AL011999,6,1999,40,5,-5,14.9,-56,131
444,ARLE,AL011999,6,1999,40,5,0,10.6,-53,99
445,ARLE,AL011999,6,1999,40,5,0,14.5,-51,157
446,ARLE,AL011999,6,1999,40,5,0,14.8,-53,155
447,ARLE,AL011999,6,1999,45,-5,5,5.8,-55,115
448,ARLE,AL011999,6,1999,45,-10,5,13.5,-49,160
449,ARLE,AL011999,6,1999,45,-15,0,7.2,-45,181
450,ARLE,AL011999,6,1999,45,-15,0,4.1,-42,161
451,ARLE,AL011999,6,1999,40,-10,-5,15.5,-42,206
452,ARLE,AL011999,6,1999,35,-5,-10,17.3,-40,205
453,ARLE,AL011999,6,1999,30,-5,-10,24.2,-39,219
454,ARLE,AL011999,6,1999,30,9999,-5,34,-34,228
455,ARLE,AL011999,6,1999,30,9999,0,34.9,-27,214
456,ARLE,AL011999,6,1999,30,9999,0,36.7,-14,234
457,ARLE,AL011999,6,1999,25,9999,-5,38.7,-8,9999
458,TD02,AL021999,7,1999,30,9999,9999,13.5,-98,-83
459,TD02,AL021999,7,1999,30,9999,9999,6,-102,-79
460,TD02,AL021999,7,1999,25,9999,9999,4.9,-114,9999
461,BRET,AL031999,8,1999,30,5,9999,10.5,-105,-16
462,BRET,AL031999,8,1999,30,10,9999,10.9,-104,-28
463,BRET,AL031999,8,1999,30,15,0,15,-111,-1
464,BRET,AL031999,8,1999,30,20,0,9.1,-117,-53
465,BRET,AL031999,8,1999,35,20,5,10.5,-104,-33
466,BRET,AL031999,8,1999,40,25,10,10.4,-94,-46
467,BRET,AL031999,8,1999,45,30,10,6.4,-96,-45
468,BRET,AL031999,8,1999,50,30,10,2.2,-100,-82
469,BRET,AL031999,8,1999,55,35,10,2.3,-86,-100
470,BRET,AL031999,8,1999,65,55,15,6.9,-81,-81
471,BRET,AL031999,8,1999,75,50,20,10.4,-77,-26
472,BRET,AL031999,8,1999,80,45,15,10.2,-76,-78
473,BRET,AL031999,8,1999,90,30,15,5.2,-58,-133
474,BRET,AL031999,8,1999,120,-20,40,11.5,-22,-106
475,BRET,AL031999,8,1999,125,-45,35,15.4,-20,-67
476,BRET,AL031999,8,1999,125,-65,5,18.1,-23,-84
477,BRET,AL031999,8,1999,120,-85,-5,13.6,-4,-58
478,BRET,AL031999,8,1999,100,-70,-25,12.9,-13,6
479,BRET,AL031999,8,1999,80,-50,9999,16.2,-48,8
480,BRET,AL031999,8,1999,60,-35,9999,13.5,-74,-17
481,BRET,AL031999,8,1999,35,-10,9999,5.4,-88,26
482,BRET,AL031999,8,1999,30,-10,9999,6.8,-93,-24
483,BRET,AL031999,8,1999,30,9999,9999,7.8,-110,51
484,BRET,AL031999,8,1999,25,9999,9999,7.4,-118,58
485,BRET,AL031999,8,1999,25,9999,9999,2.9,-107,61
486,BRET,AL031999,8,1999,20,9999,9999,6.6,-111,9999
487,CIND,AL041999,8,1999,30,0,9999,35.3,-98,-64
488,CIND,AL041999,8,1999,30,0,9999,33.3,-107,-101
489,CIND,AL041999,8,1999,30,0,0,33.5,-101,-104
490,CIND,AL041999,8,1999,30,5,0,40,-97,-30
491,CIND,AL041999,8,1999,30,10,0,23.9,-99,23
492,CIND,AL041999,8,1999,30,20,0,27.8,-104,-1
493,CIND,AL041999,8,1999,30,25,0,19.4,-105,-45
494,CIND,AL041999,8,1999,35,25,5,15.4,-99,-14
495,CIND,AL041999,8,1999,40,25,10,15.4,-95,-51
496,CIND,AL041999,8,1999,50,15,15,14.9,-83,-71
497,CIND,AL041999,8,1999,55,10,15,11.9,-69,-72
498,CIND,AL041999,8,1999,60,0,10,12,-58,-64
499,CIND,AL041999,8,1999,65,-15,10,18.7,-49,-38
500,CIND,AL041999,8,1999,65,-15,5,22.3,-49,1
501,CIND,AL041999,8,1999,65,-15,0,15.2,-43,-35
502,CIND,AL041999,8,1999,60,-10,-5,14,-44,75
503,CIND,AL041999,8,1999,50,0,-15,15.7,-54,58
504,CIND,AL041999,8,1999,50,0,-10,19.1,-54,-53
505,CIND,AL041999,8,1999,50,0,0,12.8,-50,-17
506,CIND,AL041999,8,1999,50,0,0,15.2,-46,60
507,CIND,AL041999,8,1999,50,5,0,14.8,-48,87
508,CIND,AL041999,8,1999,50,5,0,20,-54,39
509,CIND,AL041999,8,1999,50,5,0,10,-58,12
510,CIND,AL041999,8,1999,50,10,0,6.8,-60,-5
511,CIND,AL041999,8,1999,55,10,5,7.1,-59,-65
512,CIND,AL041999,8,1999,55,10,5,6.6,-64,-82
513,CIND,AL041999,8,1999,55,10,0,3.8,-65,-22
514,CIND,AL041999,8,1999,60,10,5,6.9,-60,-70
515,CIND,AL041999,8,1999,65,15,10,13.4,-53,-93
516,CIND,AL041999,8,1999,65,15,5,15.3,-58,-104
517,CIND,AL041999,8,1999,65,25,0,21.8,-61,-88
518,CIND,AL041999,8,1999,70,20,5,13.3,-56,-76
519,CIND,AL041999,8,1999,80,20,15,10.3,-50,-76
520,CIND,AL041999,8,1999,80,35,10,8.9,-51,-62
521,CIND,AL041999,8,1999,90,30,10,2.5,-43,-82
522,CIND,AL041999,8,1999,90,30,10,5.1,-42,-74
523,CIND,AL041999,8,1999,100,20,10,8.7,-35,-44
524,CIND,AL041999,8,1999,115,0,25,7.5,-20,-55
525,CIND,AL041999,8,1999,120,-20,20,11.7,-16,-50
526,CIND,AL041999,8,1999,120,-25,5,16.3,-10,-55
527,CIND,AL041999,8,1999,120,-30,0,22.8,-9,-83
528,CIND,AL041999,8,1999,115,-25,-5,23.2,-12,-13
529,CIND,AL041999,8,1999,100,-20,-20,23.2,-20,-51
530,CIND,AL041999,8,1999,95,-15,-20,26.1,-20,-146
531,CIND,AL041999,8,1999,90,-20,-10,32.5,-26,-132
532,CIND,AL041999,8,1999,90,-30,-5,36.2,-24,-78
533,CIND,AL041999,8,1999,80,-30,-10,29.4,-28,-12
534,CIND,AL041999,8,1999,80,9999,-10,26.3,-15,-26
535,CIND,AL041999,8,1999,70,9999,-10,33.6,-21,-75
536,CIND,AL041999,8,1999,60,9999,-20,34.5,-26,14
537,CIND,AL041999,8,1999,50,9999,-20,18.8,-20,24
538,DENN,AL051999,8,1999,30,10,9999,16,-115,-19
539,DENN,AL051999,8,1999,30,10,9999,21.8,-117,-9
540,DENN,AL051999,8,1999,35,10,5,12.5,-115,50
541,DENN,AL051999,8,1999,40,15,10,7.2,-106,41
542,DENN,AL051999,8,1999,40,20,5,9.9,-105,43
543,DENN,AL051999,8,1999,40,25,0,14.7,-107,17
544,DENN,AL051999,8,1999,45,20,5,13.4,-104,-12
545,DENN,AL051999,8,1999,55,15,15,4.6,-89,-70
546,DENN,AL051999,8,1999,60,5,15,11.2,-83,-24
547,DENN,AL051999,8,1999,65,0,10,15.4,-80,3
548,DENN,AL051999,8,1999,65,0,5,19.9,-83,-42
549,DENN,AL051999,8,1999,70,-5,5,15.2,-77,-96
550,DENN,AL051999,8,1999,65,5,0,13.1,-83,-65
551,DENN,AL051999,8,1999,65,10,-5,22.8,-85,-79
552,DENN,AL051999,8,1999,65,20,0,19.3,-84,-110
553,DENN,AL051999,8,1999,65,25,0,11.9,-80,-88
554,DENN,AL051999,8,1999,70,20,5,10,-74,-123
555,DENN,AL051999,8,1999,75,15,10,12.6,-67,-85
556,DENN,AL051999,8,1999,85,5,15,9.4,-58,-94
557,DENN,AL051999,8,1999,90,0,15,4.8,-46,-61
558,DENN,AL051999,8,1999,90,0,5,5.5,-45,-42
559,DENN,AL051999,8,1999,90,0,0,2.7,-47,-17
560,DENN,AL051999,8,1999,90,-5,0,4.9,-55,-71
561,DENN,AL051999,8,1999,90,-5,0,12.2,-46,-76
562,DENN,AL051999,8,1999,90,-10,0,22.1,-48,-104
563,DENN,AL051999,8,1999,90,-10,0,28.7,-31,-82
564,DENN,AL051999,8,1999,85,-10,-5,24.5,-30,-47
565,DENN,AL051999,8,1999,85,-15,-5,27.8,-20,-67
566,DENN,AL051999,8,1999,80,-20,-5,33.1,-20,-63
567,DENN,AL051999,8,1999,80,-25,-5,33,-18,132
568,DENN,AL051999,8,1999,75,-25,-5,25.7,-23,166
569,DENN,AL051999,8,1999,70,-20,-10,24.8,-29,140
570,DENN,AL051999,9,1999,60,-10,-15,30.8,-39,157
571,DENN,AL051999,9,1999,55,-10,-15,27,-44,170
572,DENN,AL051999,9,1999,50,-5,-10,24.8,-50,150
573,DENN,AL051999,9,1999,50,-5,-5,24.2,-50,126
574,DENN,AL051999,9,1999,50,-5,0,25.6,-51,112
575,DENN,AL051999,9,1999,45,0,-5,25,-58,131
576,DENN,AL051999,9,1999,45,0,-5,24.2,-61,121
577,DENN,AL051999,9,1999,45,5,0,20.3,-61,94
578,DENN,AL051999,9,1999,45,5,0,24.8,-66,112
579,DENN,AL051999,9,1999,45,10,0,22.6,-70,114
580,DENN,AL051999,9,1999,45,10,0,22.8,-72,62
581,DENN,AL051999,9,1999,50,10,5,14.8,-83,86
582,DENN,AL051999,9,1999,50,0,5,20.3,-53,76
583,DENN,AL051999,9,1999,55,-20,5,20.2,-47,90
584,DENN,AL051999,9,1999,55,-25,5,9.7,-43,16
585,DENN,AL051999,9,1999,60,-35,5,14.4,-38,-3
586,DENN,AL051999,9,1999,50,-25,-5,14.2,-31,77
587,DENN,AL051999,9,1999,35,-15,9999,7.9,-46,83
588,DENN,AL051999,9,1999,30,-10,9999,8.3,-45,98
589,DENN,AL051999,9,1999,25,-5,9999,5.1,-51,99
590,DENN,AL051999,9,1999,25,-5,9999,5.9,-53,118
591,DENN,AL051999,9,1999,20,0,9999,9.5,-51,141
592,DENN,AL051999,9,1999,20,0,9999,8.3,-49,138
593,DENN,AL051999,9,1999,20,9999,9999,6.4,-43,137
594,DENN,AL051999,9,1999,20,9999,9999,11.2,-33,132
595,DENN,AL051999,9,1999,20,9999,9999,9.4,-4,77
596,DENN,AL051999,9,1999,20,9999,9999,16.7,3,130
597,EMIL,AL061999,8,1999,30,10,9999,19.9,-122,142
598,EMIL,AL061999,8,1999,35,5,9999,16,-117,102
599,EMIL,AL061999,8,1999,45,-5,15,19.9,-104,26
600,EMIL,AL061999,8,1999,45,-5,10,17.7,-104,181
601,EMIL,AL061999,8,1999,40,0,-5,18.4,-108,113
602,EMIL,AL061999,8,1999,40,0,-5,14.7,-107,107
603,EMIL,AL061999,8,1999,40,-5,0,22.4,-102,53
604,EMIL,AL061999,8,1999,40,-5,0,10.4,-102,25
605,EMIL,AL061999,8,1999,40,-5,0,9.9,-104,42
606,EMIL,AL061999,8,1999,40,-5,0,10.4,-104,45
607,EMIL,AL061999,8,1999,35,5,-5,7.5,-107,5
608,EMIL,AL061999,8,1999,35,5,-5,1.2,-106,8
609,EMIL,AL061999,8,1999,35,0,0,0.7,-106,63
610,EMIL,AL061999,8,1999,35,-5,0,3.9,-105,86
611,EMIL,AL061999,8,1999,40,9999,5,11,-98,107
612,EMIL,AL061999,8,1999,40,9999,5,18.7,-96,172
613,EMIL,AL061999,8,1999,35,9999,-5,22,-100,196
614,EMIL,AL061999,8,1999,30,9999,-10,28.6,-109,182
615,TD07,AL071999,9,1999,25,5,9999,20.1,-118,-42
616,TD07,AL071999,9,1999,30,0,9999,17.5,-107,-20
617,TD07,AL071999,9,1999,30,0,5,20.7,-113,-33
618,TD07,AL071999,9,1999,30,-5,0,21.9,-117,-64
619,TD07,AL071999,9,1999,30,9999,9999,12.5,-105,-53
620,TD07,AL071999,9,1999,30,9999,9999,17.4,-100,-17
621,TD07,AL071999,9,1999,30,9999,9999,17.3,-104,65
622,TD07,AL071999,9,1999,25,9999,9999,17.8,-119,9999
623,FLOY,AL081999,9,1999,25,20,9999,12.7,-111,-8
624,FLOY,AL081999,9,1999,30,15,9999,13.1,-108,-6
625,FLOY,AL081999,9,1999,35,10,10,13.7,-107,19
626,FLOY,AL081999,9,1999,40,10,10,6.4,-104,-40
627,FLOY,AL081999,9,1999,45,15,10,8.1,-97,-73
628,FLOY,AL081999,9,1999,45,15,5,4.6,-96,-21
629,FLOY,AL081999,9,1999,45,15,0,1.1,-99,58
630,FLOY,AL081999,9,1999,50,20,5,4.4,-95,-114
631,FLOY,AL081999,9,1999,60,10,15,8.4,-83,-128
632,FLOY,AL081999,9,1999,60,20,10,4.5,-85,-125
633,FLOY,AL081999,9,1999,60,35,0,10.5,-86,-107
634,FLOY,AL081999,9,1999,70,25,10,13,-78,-120
635,FLOY,AL081999,9,1999,70,20,10,19.3,-73,-137
636,FLOY,AL081999,9,1999,80,5,10,22.9,-68,-144
637,FLOY,AL081999,9,1999,95,0,25,28.8,-52,-140
638,FLOY,AL081999,9,1999,95,10,15,24,-53,-133
639,FLOY,AL081999,9,1999,90,25,-5,20.9,-57,-119
640,FLOY,AL081999,9,1999,85,40,-10,16.5,-65,-110
641,FLOY,AL081999,9,1999,95,40,5,17,-54,-105
642,FLOY,AL081999,9,1999,105,30,20,10.4,-44,-110
643,FLOY,AL081999,9,1999,115,10,20,4.5,-30,-139
644,FLOY,AL081999,9,1999,125,-10,20,3.6,-21,-135
645,FLOY,AL081999,9,1999,135,-30,20,7,-11,-120
646,FLOY,AL081999,9,1999,135,-30,10,5,-11,-135
647,FLOY,AL081999,9,1999,125,-15,-10,7.5,-18,-137
648,FLOY,AL081999,9,1999,115,0,-20,2.8,-31,-114
649,FLOY,AL081999,9,1999,105,5,-20,3.9,-39,-107
650,FLOY,AL081999,9,1999,105,-5,-10,9.8,-40,-94
651,FLOY,AL081999,9,1999,110,-15,5,14.9,-28,-110
652,FLOY,AL081999,9,1999,115,-25,10,16.9,-22,-107
653,FLOY,AL081999,9,1999,110,-20,0,20.2,-30,-104
654,FLOY,AL081999,9,1999,100,-30,-15,18.5,-37,-64
655,FLOY,AL081999,9,1999,95,-35,-15,23.2,-25,-46
656,FLOY,AL081999,9,1999,90,-40,-10,19.6,-12,-83
657,FLOY,AL081999,9,1999,90,-40,-5,35,8,-44
658,FLOY,AL081999,9,1999,70,9999,9999,28.9,22,-23
659,FLOY,AL081999,9,1999,60,9999,9999,30.8,30,28
660,FLOY,AL081999,9,1999,50,9999,9999,52.7,21,131
661,FLOY,AL081999,9,1999,50,9999,9999,63.1,22,175
662,GERT,AL091999,9,1999,30,5,9999,10.9,-95,-49
663,GERT,AL091999,9,1999,30,15,9999,8.7,-95,-24
664,GERT,AL091999,9,1999,30,25,0,3,-94,9999
665,GERT,AL091999,9,1999,30,30,0,5.6,-86,-29
666,GERT,AL091999,9,1999,35,30,5,1.7,-77,-59
667,GERT,AL091999,9,1999,45,25,15,6.6,-62,-95
668,GERT,AL091999,9,1999,55,20,20,9.5,-54,-119
669,GERT,AL091999,9,1999,60,25,15,7.7,-48,-114
670,GERT,AL091999,9,1999,65,25,10,0.2,-45,-116
671,GERT,AL091999,9,1999,70,25,10,1.9,-40,-107
672,GERT,AL091999,9,1999,75,25,10,4.5,-41,-134
673,GERT,AL091999,9,1999,85,25,15,6.9,-35,-158
674,GERT,AL091999,9,1999,90,25,15,9.1,-35,-149
675,GERT,AL091999,9,1999,95,30,10,8.4,-31,-161
676,GERT,AL091999,9,1999,100,30,10,4.6,-30,-142
677,GERT,AL091999,9,1999,110,20,15,5.2,-26,-161
678,GERT,AL091999,9,1999,115,10,15,4.6,-24,-151
679,GERT,AL091999,9,1999,125,-5,15,7.7,-13,-146
680,GERT,AL091999,9,1999,130,-15,15,14.6,-9,-127
681,GERT,AL091999,9,1999,130,-5,5,12.6,-8,-132
682,GERT,AL091999,9,1999,125,0,-5,10.9,-17,-107
683,GERT,AL091999,9,1999,120,-5,-10,9,-22,-131
684,GERT,AL091999,9,1999,115,-5,-10,9.9,-28,-126
685,GERT,AL091999,9,1999,125,-20,5,16.7,-17,-128
686,GERT,AL091999,9,1999,125,-20,10,24.3,-19,-95
687,GERT,AL091999,9,1999,115,-10,-10,11.8,-30,-121
688,GERT,AL091999,9,1999,110,0,-15,6.2,-24,-121
689,GERT,AL091999,9,1999,105,10,-10,9.4,-28,-78
690,GERT,AL091999,9,1999,105,10,-5,10.3,-28,-51
691,GERT,AL091999,9,1999,105,10,0,3.3,-29,-78
692,GERT,AL091999,9,1999,110,5,5,3.6,-27,-97
693,GERT,AL091999,9,1999,115,-5,10,9.4,-26,-107
694,GERT,AL091999,9,1999,115,-10,5,3.3,-28,-136
695,GERT,AL091999,9,1999,115,-15,0,5.8,-26,-135
696,GERT,AL091999,9,1999,115,-20,0,10.1,-25,-107
697,GERT,AL091999,9,1999,110,-20,-5,10.8,-29,-98
698,GERT,AL091999,9,1999,105,-20,-10,7.2,-34,-93
699,GERT,AL091999,9,1999,100,-20,-10,13,-32,-73
700,GERT,AL091999,9,1999,95,-20,-10,11.1,-34,-7
701,GERT,AL091999,9,1999,90,-15,-10,17.1,-34,-43
702,GERT,AL091999,9,1999,85,-15,-10,14.9,-34,-88
703,GERT,AL091999,9,1999,80,-15,-10,8.4,-28,-98
704,GERT,AL091999,9,1999,75,-15,-10,12.4,-31,-69
705,GERT,AL091999,9,1999,75,-15,-5,21.6,-24,-76
706,GERT,AL091999,9,1999,70,9999,-5,23.7,-32,-69
707,GERT,AL091999,9,1999,65,9999,-10,19.2,-3,-65
708,GERT,AL091999,9,1999,60,9999,-10,25.6,20,-56
709,GERT,AL091999,9,1999,60,9999,-5,45.8,60,148
710,HARV,AL101999,9,1999,30,10,9999,15.9,-132,9999
711,HARV,AL101999,9,1999,30,10,9999,16,-133,9999
712,HARV,AL101999,9,1999,30,20,0,9.7,-125,70
713,HARV,AL101999,9,1999,40,10,10,5.4,-116,121
714,HARV,AL101999,9,1999,40,10,10,18.8,-116,68
715,HARV,AL101999,9,1999,40,10,0,24.9,-116,51
716,HARV,AL101999,9,1999,50,0,10,23.5,-104,21
717,HARV,AL101999,9,1999,50,-10,10,18.9,-106,-19
718,HARV,AL101999,9,1999,50,9999,0,20.3,-109,11
719,HARV,AL101999,9,1999,50,9999,0,11.7,-110,128
720,HARV,AL101999,9,1999,50,9999,0,12,-108,19
721,HARV,AL101999,9,1999,40,9999,9999,8.8,-97,8
722,TD11,AL111999,10,1999,30,0,9999,7.7,-108,-2
723,TD11,AL111999,10,1999,30,0,9999,8.8,-111,-3
724,TD11,AL111999,10,1999,30,0,0,11.3,-98,-32
725,TD11,AL111999,10,1999,30,0,0,7.9,-99,7
726,TD11,AL111999,10,1999,30,0,0,9.1,-106,-41
727,TD11,AL111999,10,1999,30,0,0,7.2,-110,9999
728,TD11,AL111999,10,1999,30,9999,0,10.5,-100,-23
729,TD11,AL111999,10,1999,30,9999,0,5.5,-105,-44
730,TD11,AL111999,10,1999,30,9999,0,5.6,-109,-54
731,TD11,AL111999,10,1999,30,9999,0,4.9,-122,9999
732,TD12,AL121999,10,1999,30,0,9999,8.1,-107,19
733,TD12,AL121999,10,1999,30,0,9999,11.7,-109,35
734,TD12,AL121999,10,1999,30,0,0,12.9,-110,99
735,TD12,AL121999,10,1999,30,0,0,15,-109,148
736,TD12,AL121999,10,1999,30,0,0,18.5,-106,110
737,TD12,AL121999,10,1999,30,0,0,17,-108,167
738,TD12,AL121999,10,1999,30,0,0,18.8,-105,174
739,TD12,AL121999,10,1999,30,-5,0,13.3,-102,186
740,TD12,AL121999,10,1999,30,9999,0,18.2,-103,202
741,TD12,AL121999,10,1999,30,9999,0,19.2,-105,213
742,TD12,AL121999,10,1999,30,9999,0,14.4,-104,160
743,TD12,AL121999,10,1999,25,9999,-5,18.9,-103,9999
744,IREN,AL131999,10,1999,30,30,9999,4.8,-123,-8
745,IREN,AL131999,10,1999,35,25,9999,0.8,-120,-51
746,IREN,AL131999,10,1999,45,15,15,5.7,-104,-27
747,IREN,AL131999,10,1999,55,5,20,10.7,-97,-17
748,IREN,AL131999,10,1999,60,5,15,11.7,-93,-25
749,IREN,AL131999,10,1999,60,5,5,9.2,-95,-60
750,IREN,AL131999,10,1999,60,5,0,10.9,-89,-114
751,IREN,AL131999,10,1999,60,5,0,18,-91,-80
752,IREN,AL131999,10,1999,65,0,5,18.3,-85,18
753,IREN,AL131999,10,1999,65,0,5,11.8,-86,28
754,IREN,AL131999,10,1999,65,0,0,15.6,-83,-175
755,IREN,AL131999,10,1999,65,0,9999,19.8,-70,-183
756,IREN,AL131999,10,1999,65,0,9999,24.2,-65,9999
757,IREN,AL131999,10,1999,65,0,9999,16,-55,-68
758,IREN,AL131999,10,1999,65,5,0,11.2,-52,55
759,IREN,AL131999,10,1999,65,15,0,14.5,-39,89
760,IREN,AL131999,10,1999,65,30,0,16.8,-28,9999
761,IREN,AL131999,10,1999,65,25,0,9.1,-23,9999
762,IREN,AL131999,10,1999,70,10,5,6,-11,9999
763,IREN,AL131999,10,1999,80,0,15,8.1,-2,27
764,IREN,AL131999,10,1999,95,9999,25,20.6,29,9999
765,IREN,AL131999,10,1999,90,9999,10,20.4,39,9999
766,IREN,AL131999,10,1999,80,9999,-15,31.8,36,9999
767,IREN,AL131999,10,1999,80,9999,-10,33,59,9999
768,JOSE,AL141999,10,1999,25,15,9999,9.4,-136,-102
769,JOSE,AL141999,10,1999,30,15,9999,8.1,-133,-116
770,JOSE,AL141999,10,1999,35,20,10,7.4,-126,-134
771,JOSE,AL141999,10,1999,40,20,10,15.1,-119,-124
772,JOSE,AL141999,10,1999,40,25,5,10.4,-115,-148
773,JOSE,AL141999,10,1999,45,25,5,5.2,-110,-134
774,JOSE,AL141999,10,1999,55,25,15,1.8,-99,-134
775,JOSE,AL141999,10,1999,60,25,15,5.4,-91,-89
776,JOSE,AL141999,10,1999,65,15,10,8.6,-81,-114
777,JOSE,AL141999,10,1999,70,5,10,7.3,-76,-132
778,JOSE,AL141999,10,1999,80,-15,15,9.1,-63,-169
779,JOSE,AL141999,10,1999,85,-25,15,14.4,-61,-169
780,JOSE,AL141999,10,1999,80,-25,0,17.7,-66,-163
781,JOSE,AL141999,10,1999,75,-25,-10,28.2,-72,-141
782,JOSE,AL141999,10,1999,65,-15,-15,26.5,-85,-73
783,JOSE,AL141999,10,1999,60,-10,-15,22,-89,40
784,JOSE,AL141999,10,1999,55,-5,-10,16.3,-90,-39
785,JOSE,AL141999,10,1999,50,0,-10,14.1,-94,-94
786,JOSE,AL141999,10,1999,50,0,-5,19.5,-94,-64
787,JOSE,AL141999,10,1999,50,5,0,23.7,-93,19
788,JOSE,AL141999,10,1999,50,5,0,18.2,-89,-75
789,JOSE,AL141999,10,1999,50,5,0,17.7,-87,-5
790,JOSE,AL141999,10,1999,50,10,0,30.2,-88,-13
791,JOSE,AL141999,10,1999,55,10,5,31.2,-84,-33
792,JOSE,AL141999,10,1999,55,10,5,23.7,-81,-18
793,JOSE,AL141999,10,1999,55,5,0,24.4,-71,-36
794,JOSE,AL141999,10,1999,60,-5,5,17.4,-46,-124
795,JOSE,AL141999,10,1999,65,9999,10,14.7,-29,-119
796,JOSE,AL141999,10,1999,65,9999,5,14.7,-12,-40
797,JOSE,AL141999,10,1999,60,9999,-5,22.3,-11,10
798,JOSE,AL141999,10,1999,55,9999,-10,32.3,-8,21
799,KATR,AL151999,10,1999,30,5,9999,9.2,-112,-72
800,KATR,AL151999,10,1999,30,5,9999,12.7,-111,-2
801,KATR,AL151999,10,1999,30,0,0,13.3,-111,104
802,KATR,AL151999,10,1999,30,-5,0,17.1,-109,36
803,KATR,AL151999,10,1999,35,-10,5,18,-100,64
804,KATR,AL151999,10,1999,35,-10,5,19,-106,20
805,KATR,AL151999,10,1999,30,-5,9999,19.5,-114,116
806,KATR,AL151999,10,1999,25,0,9999,21.6,-121,115
807,KATR,AL151999,10,1999,25,0,9999,16.9,-118,192
808,KATR,AL151999,10,1999,25,-5,9999,16.8,-129,150
809,KATR,AL151999,10,1999,25,-5,9999,18.9,-131,158
810,KATR,AL151999,10,1999,25,-5,9999,14.7,-133,158
811,KATR,AL151999,10,1999,25,9999,9999,17.2,-123,114
812,KATR,AL151999,11,1999,20,9999,9999,19.6,-115,74
813,KATR,AL151999,11,1999,20,9999,9999,22.4,-98,159
814,KATR,AL151999,11,1999,20,9999,9999,18.2,-98,164
815,LENN,AL161999,11,1999,30,25,9999,17.4,-108,107
816,LENN,AL161999,11,1999,30,40,9999,16.3,-113,-17
817,LENN,AL161999,11,1999,30,45,0,11.5,-116,-127
818,LENN,AL161999,11,1999,40,45,10,8,-111,-134
819,LENN,AL161999,11,1999,55,20,25,14.2,-92,-145
820,LENN,AL161999,11,1999,70,5,30,17.4,-80,-130
821,LENN,AL161999,11,1999,75,0,20,19.7,-79,-118
822,LENN,AL161999,11,1999,85,0,15,19.6,-69,-169
823,LENN,AL161999,11,1999,75,10,0,9.3,-71,-166
824,LENN,AL161999,11,1999,75,25,-10,8.8,-75,-214
825,LENN,AL161999,11,1999,75,30,0,2.6,-77,-225
826,LENN,AL161999,11,1999,85,30,10,6.2,-65,-202
827,LENN,AL161999,11,1999,85,50,10,3.6,-57,-174
828,LENN,AL161999,11,1999,100,30,15,8.9,-44,-199
829,LENN,AL161999,11,1999,105,20,20,6.8,-41,-209
830,LENN,AL161999,11,1999,115,5,15,1.9,-31,-200
831,LENN,AL161999,11,1999,135,-25,30,4.3,-9,-167
832,LENN,AL161999,11,1999,130,-45,15,5.4,-14,-168
833,LENN,AL161999,11,1999,125,-50,-10,2.4,-18,-164
834,LENN,AL161999,11,1999,120,-50,-10,4.8,-19,-152
835,LENN,AL161999,11,1999,110,-50,-15,4.5,-30,-151
836,LENN,AL161999,11,1999,85,-30,-35,10.9,-59,-143
837,LENN,AL161999,11,1999,75,-20,-35,17.6,-67,-155
838,LENN,AL161999,11,1999,70,-20,-15,18.7,-71,-95
839,LENN,AL161999,11,1999,60,-15,-15,13.7,-77,-39
840,LENN,AL161999,11,1999,55,-15,-15,20.6,-71,-60
841,LENN,AL161999,11,1999,55,-25,-5,14.6,-74,-53
842,LENN,AL161999,11,1999,50,-20,-5,16,-83,19
843,LENN,AL161999,11,1999,45,-20,-10,14.7,-87,92
844,LENN,AL161999,11,1999,40,-15,-10,18.3,-94,111
845,LENN,AL161999,11,1999,30,-5,-15,15.7,-100,159
846,LENN,AL161999,11,1999,30,-5,-10,17.7,-96,192
847,LENN,AL161999,11,1999,25,-5,-5,21.3,-97,219
